LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default.payment.next.month,BAL_AMT1,BAL_AMT2,BAL_AMT3,BAL_AMT4,BAL_AMT5,BAL_AMT6
150000.0,male,graduate_school,married,55,0,-780.0,-3859.0,-95361.0,97656.0,708.0,-486.0
60000.0,male,university,married,42,0,47244.0,46310.0,40746.0,23987.0,23199.0,26700.0
500000.0,female,high_school,single,40,0,244883.0,206865.0,109311.0,68095.0,131304.0,189929.0
20000.0,male,graduate_school,single,33,0,16121.0,37078.0,19309.0,19351.0,17272.0,1554.0
360000.0,male,graduate_school,single,34,0,0.0,0.0,-733.0,733.0,-1307.0,1307.0
500000.0,female,graduate_school,single,37,0,39643.0,43586.0,46832.0,47568.0,43939.0,42147.0
80000.0,female,university,married,35,0,-964.0,964.0,964.0,964.0,-4989.0,5953.0
190000.0,male,university,single,37,0,75838.0,76523.0,77530.0,87126.0,77665.0,88443.0
350000.0,male,university,single,40,0,26694.0,27334.0,30900.0,-223.0,0.0,0.0
60000.0,female,graduate_school,single,23,0,11733.0,10772.0,13055.0,12103.0,19217.0,17868.0
50000.0,female,university,married,32,0,47447.0,47643.0,48986.0,19377.0,19251.0,18918.0
360000.0,female,graduate_school,single,36,0,-5119.0,-17112.0,-24599.0,48730.0,20800.0,-10080.0
90000.0,female,university,single,24,0,22947.0,21387.0,19054.0,15508.0,14669.0,14320.0
50000.0,male,high_school,married,55,0,41769.0,26656.0,27094.0,50891.0,23328.0,9271.0
120000.0,male,university,single,29,0,109698.0,111764.0,117264.0,115559.0,88069.0,84610.0
400000.0,female,graduate_school,single,27,0,2265.0,0.0,-27500.0,426.0,-430.0,-3074.0
50000.0,male,graduate_school,single,46,0,51400.0,0.0,0.0,0.0,0.0,0.0
110000.0,male,high_school,married,41,0,50987.0,48601.0,46964.0,45265.0,31188.0,30337.0
80000.0,female,high_school,married,40,0,72268.0,75135.0,78299.0,24793.0,25326.0,25800.0
320000.0,female,university,married,32,0,152832.0,156750.0,162870.0,163271.0,166868.0,145827.0
50000.0,male,graduate_school,single,25,0,-697.0,597.0,997.0,-1005.0,507.0,-2752.0
200000.0,female,graduate_school,single,39,0,-8142.0,11613.0,-6660.0,-21612.0,-1233.0,24106.0
50000.0,female,university,single,23,0,11085.0,4120.0,-261.0,-46245.0,26606.0,21041.0
250000.0,female,graduate_school,single,26,0,48095.0,42722.0,41684.0,40381.0,32246.0,25948.0
30000.0,female,university,single,25,0,13993.0,15148.0,7379.0,23100.0,0.0,0.0
460000.0,male,graduate_school,married,41,0,72971.0,-40177.0,46337.0,1296.0,0.0,0.0
30000.0,female,university,single,23,0,15344.0,19216.0,22178.0,18529.0,23863.0,18102.0
80000.0,female,university,married,42,0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,male,graduate_school,married,44,0,-16285.0,-60874.0,-54772.0,8058.0,-4337.0,57946.0
170000.0,female,graduate_school,married,37,0,2.0,0.0,-200.0,-24485.0,24577.0,24793.0
160000.0,female,unknown,married,38,0,135782.0,134433.0,146067.0,149427.0,151786.0,150241.0
50000.0,male,graduate_school,single,26,0,41926.0,17978.0,17103.0,18369.0,19094.0,16934.0
180000.0,female,high_school,married,28,0,111202.0,66363.0,30613.0,25220.0,8654.0,-44510.0
150000.0,male,university,married,30,0,2377.0,3913.0,-3604.0,4575.0,356.0,-3811.0
80000.0,male,university,married,34,0,0.0,-862.0,-40438.0,41300.0,0.0,-10000.0
50000.0,male,university,single,36,0,50045.0,47709.0,49476.0,48748.0,24695.0,25426.0
220000.0,male,graduate_school,married,43,0,4970.0,-96174.0,94483.0,-1378.0,-9821.0,10993.0
200000.0,female,graduate_school,married,41,0,1213.0,2795.0,-13254.0,15612.0,525.0,0.0
120000.0,female,graduate_school,single,31,0,57.0,-3074.0,-2094.0,88.0,0.0,-580.0
300000.0,male,graduate_school,single,25,0,72815.0,40346.0,30580.0,18307.0,15669.0,533.0
50000.0,male,high_school,single,29,0,45031.0,45796.0,46924.0,44792.0,41341.0,46351.0
160000.0,male,university,married,31,0,72236.0,73420.0,75629.0,77210.0,79249.0,81271.0
60000.0,female,university,single,26,0,-25.0,-25.0,-2331.0,-38466.0,37330.0,37759.0
150000.0,female,university,married,37,0,0.0,0.0,-283.0,283.0,0.0,0.0
10000.0,female,university,single,23,0,-1649.0,1974.0,-119.0,-2675.0,3551.0,-13460.0
20000.0,male,high_school,single,45,0,-780.0,390.0,-780.0,780.0,0.0,0.0
360000.0,male,university,married,56,0,-486.0,-2313.0,2915.0,-660.0,-1990.0,2650.0
260000.0,female,university,married,45,0,228431.0,214421.0,186708.0,157977.0,134993.0,129197.0
20000.0,female,high_school,married,25,0,15436.0,15442.0,6401.0,2996.0,1304.0,0.0
50000.0,male,high_school,single,44,0,45322.0,46057.0,45059.0,45097.0,4507.0,2134.0
180000.0,female,university,married,48,0,4498.0,-764.0,760.0,0.0,-245.0,-639.0
20000.0,male,graduate_school,married,39,0,-72.0,62.0,-104.0,-70.0,64.0,-802.0
200000.0,female,university,single,27,0,121079.0,121264.0,126618.0,126516.0,127959.0,113857.0
20000.0,female,high_school,single,28,0,5741.0,2861.0,5754.0,4094.0,858.0,-935.0
100000.0,male,university,married,35,0,840.0,0.0,0.0,0.0,-211.0,422.0
110000.0,male,university,married,44,0,79420.0,74651.0,86877.0,91186.0,47901.0,47649.0
80000.0,female,university,married,30,0,79889.0,75622.0,74416.0,51338.0,51749.0,42526.0
140000.0,male,graduate_school,married,56,0,-5603.0,5721.0,44.0,0.0,-2884.0,3034.0
90000.0,female,university,married,42,0,-719.0,-901.0,-2869.0,3130.0,-1821.0,-6846.0
120000.0,female,graduate_school,married,39,0,41662.0,24285.0,19879.0,21926.0,12966.0,12881.0
160000.0,male,graduate_school,married,36,0,65379.0,21865.0,47986.0,-15655.0,15655.0,-1674.0
30000.0,female,graduate_school,single,24,0,29846.0,24941.0,18043.0,19005.0,10251.0,10472.0
160000.0,male,graduate_school,single,26,0,129633.0,126323.0,72361.0,0.0,0.0,0.0
110000.0,female,graduate_school,single,36,0,103716.0,97284.0,86568.0,41720.0,40338.0,41385.0
470000.0,male,high_school,married,47,0,158829.0,99339.0,86390.0,42181.0,44402.0,32121.0
80000.0,female,graduate_school,single,30,0,-1313.0,430.0,880.0,0.0,0.0,0.0
180000.0,female,graduate_school,single,26,0,49499.0,46269.0,47553.0,47772.0,48729.0,49634.0
50000.0,male,high_school,single,41,0,41391.0,41146.0,41944.0,41794.0,11813.0,9567.0
30000.0,male,high_school,single,41,0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
200000.0,male,university,married,40,0,61417.0,34869.0,36745.0,32591.0,20706.0,33622.0
90000.0,female,graduate_school,married,44,0,539.0,0.0,0.0,0.0,0.0,0.0
120000.0,female,university,married,46,0,76866.0,76552.0,74121.0,58788.0,58668.0,59162.0
390000.0,female,graduate_school,single,27,0,369301.0,381458.0,279201.0,284950.0,289709.0,293904.0
30000.0,male,graduate_school,single,42,0,31217.0,26806.0,31380.0,29177.0,28978.0,29198.0
50000.0,female,graduate_school,married,45,0,6805.0,-16921.0,16163.0,17743.0,17954.0,17886.0
420000.0,male,graduate_school,married,32,0,7109.0,2205.0,-6488.0,5253.0,-66596.0,65626.0
200000.0,female,high_school,single,54,0,-1068.0,-1687.0,2273.0,1186.0,0.0,0.0
50000.0,female,university,married,30,0,28799.0,27736.0,6845.0,4320.0,-15.0,-838.0
20000.0,female,graduate_school,married,53,0,8992.0,5913.0,10179.0,6936.0,9234.0,10630.0
180000.0,male,graduate_school,married,48,0,159140.0,154707.0,155477.0,159861.0,164083.0,162365.0
30000.0,female,university,single,24,0,-575.0,540.0,-25.0,-4947.0,-1891.0,6685.0
200000.0,female,graduate_school,single,30,0,-2.0,-596.0,-600.0,-518.0,-1133.0,1599.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
240000.0,female,graduate_school,married,44,0,-1985.0,1260.0,-1212.0,3186.0,-885.0,831.0
50000.0,male,high_school,married,49,0,8644.0,9663.0,14147.0,11626.0,13194.0,14929.0
50000.0,female,graduate_school,single,26,0,-1950.0,-626.0,-7424.0,2576.0,21712.0,15332.0
60000.0,female,university,married,23,0,63143.0,58130.0,57182.0,26882.0,21574.0,20330.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
130000.0,female,high_school,married,53,0,16271.0,17957.0,20090.0,22760.0,22985.0,24792.0
390000.0,female,graduate_school,married,49,0,1669.0,13357.0,0.0,0.0,-100000.0,60732.0
30000.0,male,university,married,33,0,5288.0,4326.0,4540.0,4547.0,364.0,-1037.0
210000.0,male,graduate_school,single,28,0,758.0,72.0,291.0,291.0,-1152.0,1572.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
50000.0,male,university,single,27,0,597.0,-1322.0,-8299.0,-7347.0,19332.0,0.0
340000.0,male,graduate_school,single,32,0,-2665.0,-17903.0,19023.0,-76261.0,54204.0,23804.0
240000.0,female,graduate_school,single,27,0,21260.0,1643.0,38115.0,17580.0,11773.0,-80.0
50000.0,female,university,married,22,0,38081.0,38662.0,39951.0,39220.0,46150.0,43288.0
160000.0,female,university,married,31,0,-30831.0,30961.0,24805.0,0.0,0.0,0.0
50000.0,male,high_school,married,47,0,1840.0,-2978.0,-16209.0,20793.0,19895.0,18177.0
50000.0,male,high_school,single,23,0,6465.0,6404.0,10070.0,170.0,-1220.0,-2919.0
230000.0,male,graduate_school,single,44,0,2113.0,2482.0,-694.0,-7749.0,4804.0,4388.0
230000.0,female,university,married,32,0,-1161.0,514.0,766.0,1720.0,3720.0,0.0
20000.0,male,high_school,married,28,0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,female,graduate_school,single,26,0,2093.0,46767.0,156134.0,155645.0,131282.0,-9834.0
290000.0,male,university,married,36,0,-8.0,-326.0,652.0,0.0,-11431.0,11207.0
20000.0,female,graduate_school,single,23,0,15665.0,16787.0,18873.0,18504.0,18642.0,19128.0
210000.0,male,graduate_school,married,36,0,97245.0,102848.0,396.0,396.0,-546.0,150.0
140000.0,female,graduate_school,single,35,0,106141.0,108489.0,111156.0,114534.0,115961.0,118256.0
380000.0,female,graduate_school,single,27,0,-25014.0,107128.0,42754.0,36106.0,35978.0,30126.0
190000.0,male,high_school,married,29,0,50632.0,6279.0,2498.0,55.0,-883.0,-2556.0
80000.0,female,university,married,43,0,61100.0,63066.0,62751.0,63034.0,64261.0,64979.0
500000.0,male,graduate_school,single,33,0,3314.0,-8494.0,6345.0,-3805.0,7762.0,-7279.0
270000.0,female,university,married,43,0,130068.0,95743.0,96311.0,96583.0,86846.0,94824.0
360000.0,female,graduate_school,single,33,0,-10675.0,11573.0,0.0,0.0,0.0,-5140.0
320000.0,female,university,married,30,0,-864.0,-1041.0,2913.0,-27.0,-5453.0,1699.0
30000.0,female,university,single,21,0,15168.0,8948.0,11889.0,5337.0,4521.0,0.0
180000.0,male,unknown,married,34,0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,female,graduate_school,single,33,0,13205.0,17876.0,23930.0,29530.0,47722.0,-98.0
50000.0,female,graduate_school,married,35,0,49002.0,34765.0,13065.0,14421.0,15561.0,2344.0
50000.0,male,graduate_school,single,25,0,46836.0,48080.0,48949.0,48435.0,29258.0,29102.0
200000.0,female,graduate_school,married,28,0,35559.0,41565.0,39815.0,50978.0,50970.0,53064.0
150000.0,female,university,married,44,0,15704.0,17420.0,12945.0,10966.0,12882.0,7105.0
180000.0,female,high_school,single,27,0,0.0,0.0,-8081.0,8081.0,0.0,0.0
70000.0,female,university,single,37,0,66081.0,66284.0,62601.0,62363.0,120734.0,58223.0
50000.0,female,high_school,married,50,0,10643.0,12232.0,12944.0,14652.0,14934.0,15255.0
50000.0,female,high_school,single,23,0,35227.0,52067.0,50977.0,48039.0,50546.0,45828.0
330000.0,female,graduate_school,married,37,0,726.0,-10796.0,10756.0,-442.0,442.0,-297.0
80000.0,female,university,married,45,0,28220.0,29166.0,23695.0,24155.0,17680.0,5873.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
270000.0,male,graduate_school,married,40,0,2602.0,3596.0,4606.0,6481.0,6606.0,6354.0
150000.0,female,university,marriage_others,26,0,-21853.0,22806.0,-45997.0,37351.0,11154.0,-865.0
500000.0,male,graduate_school,married,50,0,177004.0,187740.0,188537.0,152013.0,154395.0,156648.0
160000.0,female,graduate_school,single,29,0,2599.0,-550.0,1852.0,-2806.0,3542.0,736.0
240000.0,female,university,married,32,0,224774.0,220155.0,225914.0,231351.0,239202.0,110036.0
200000.0,male,high_school,married,40,0,179307.0,184219.0,191533.0,73206.0,74231.0,69278.0
230000.0,female,graduate_school,single,25,0,28121.0,18610.0,7270.0,5860.0,0.0,0.0
110000.0,male,high_school,single,26,0,8183.0,9971.0,5164.0,7895.0,10503.0,14227.0
50000.0,male,graduate_school,single,25,0,48054.0,47607.0,24936.0,9859.0,9776.0,9174.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
170000.0,male,graduate_school,married,35,0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0
70000.0,female,graduate_school,single,24,0,8916.0,10323.0,7864.0,3201.0,6529.0,5256.0
390000.0,female,graduate_school,single,25,0,17382.0,14133.0,7910.0,16992.0,23483.0,32465.0
480000.0,male,graduate_school,married,61,0,86524.0,90123.0,88164.0,93645.0,89609.0,76795.0
140000.0,female,university,married,37,0,131339.0,130720.0,122115.0,120649.0,110702.0,123055.0
80000.0,female,university,married,46,0,32494.0,33930.0,35826.0,36203.0,37580.0,38920.0
90000.0,female,graduate_school,married,43,0,11772.0,7190.0,-3293.0,-13515.0,17166.0,-3443.0
450000.0,female,high_school,single,44,0,6869.0,4281.0,-2442.0,-11792.0,13782.0,-2988.0
200000.0,female,university,married,52,0,283022.0,267368.0,273328.0,278702.0,285038.0,294817.0
100000.0,female,university,married,35,0,4712.0,5415.0,7355.0,7576.0,6948.0,7658.0
80000.0,female,university,single,26,0,41933.0,-921.0,34476.0,24414.0,3101.0,8788.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
130000.0,female,graduate_school,single,27,0,-15514.0,42912.0,18491.0,14038.0,16297.0,17986.0
50000.0,female,high_school,married,49,0,45834.0,48950.0,42491.0,97284.0,19050.0,19007.0
150000.0,male,university,single,28,0,83949.0,2469.0,2160.0,-2.0,-2.0,-903.0
440000.0,female,university,married,42,0,15273.0,1605.0,5663.0,-20.0,-9921.0,-112090.0
120000.0,female,university,married,24,0,0.0,0.0,0.0,-4629.0,3629.0,3636.0
230000.0,female,university,married,29,0,108418.0,110065.0,111598.0,108230.0,110619.0,114823.0
110000.0,female,university,married,38,0,2444.0,-570.0,1123.0,1289.0,-352.0,-7378.0
360000.0,male,university,single,38,0,100346.0,103197.0,58146.0,58723.0,60108.0,-39622.0
220000.0,female,graduate_school,married,34,0,-2388.0,-1463.0,-9184.0,14273.0,13526.0,6439.0
450000.0,male,graduate_school,married,37,0,4.0,-2770.0,16423.0,-20794.0,-17427.0,4703.0
120000.0,male,graduate_school,single,33,0,3076.0,-1429.0,2568.0,-4162.0,7724.0,1142.0
90000.0,female,high_school,married,25,0,77776.0,71117.0,68281.0,65036.0,64369.0,65190.0
260000.0,male,high_school,single,31,0,247884.0,247932.0,226266.0,195157.0,196072.0,195608.0
100000.0,male,university,married,28,0,71457.0,57867.0,54246.0,47982.0,22879.0,22402.0
50000.0,female,university,single,38,0,4465.0,-16505.0,16182.0,16403.0,16777.0,17036.0
20000.0,female,university,single,34,0,14412.0,-16760.0,0.0,-15846.0,-2000.0,0.0
80000.0,female,university,single,29,0,75226.0,74662.0,76000.0,78525.0,75521.0,74947.0
60000.0,female,graduate_school,single,25,0,56928.0,56389.0,57655.0,41655.0,23298.0,24303.0
100000.0,male,graduate_school,single,26,0,87689.0,89083.0,91901.0,86858.0,88024.0,91030.0
240000.0,male,graduate_school,married,36,0,229.0,-167.0,-1776.0,254.0,-1174.0,344.0
60000.0,female,graduate_school,single,34,0,0.0,-15798.0,15798.0,0.0,-11688.0,11688.0
210000.0,female,university,married,36,0,136742.0,137914.0,138415.0,142290.0,143449.0,126929.0
350000.0,male,graduate_school,married,57,0,1910.0,-1638.0,1638.0,0.0,0.0,0.0
250000.0,male,high_school,married,39,0,202136.0,192499.0,192086.0,197399.0,197284.0,204907.0
290000.0,female,graduate_school,single,29,0,-9188.0,4235.0,2802.0,-6752.0,-4637.0,13264.0
400000.0,female,graduate_school,single,31,0,-287.0,-6013.0,-314.0,5060.0,-19247.0,-20126.0
150000.0,male,university,single,45,0,9487.0,0.0,-159.0,-14744.0,14394.0,410.0
160000.0,male,high_school,single,53,0,-8382.0,4359.0,1783.0,1257.0,-37.0,-107.0
70000.0,female,university,married,25,0,63735.0,67876.0,53925.0,27321.0,-19294.0,28095.0
90000.0,female,high_school,married,35,0,34294.0,34104.0,33765.0,33486.0,33220.0,29244.0
60000.0,female,university,single,31,0,18221.0,19593.0,19936.0,23172.0,20861.0,24087.0
230000.0,female,university,single,38,0,7442.0,1445.0,979.0,-2609.0,2980.0,-2213.0
400000.0,female,university,married,24,0,182271.0,131518.0,188754.0,87102.0,38261.0,-28660.0
180000.0,male,university,married,30,0,-4466.0,4680.0,-7500.0,3400.0,4100.0,-4500.0
150000.0,male,graduate_school,single,33,0,19739.0,30439.0,33300.0,35100.0,-1200.0,-1200.0
200000.0,female,high_school,married,41,0,0.0,0.0,0.0,0.0,0.0,-504.0
360000.0,female,university,married,26,0,-2318.0,6002.0,-4987.0,4210.0,-618.0,-1372.0
150000.0,female,university,married,45,0,-1941.0,273.0,2062.0,10252.0,-19587.0,-21632.0
130000.0,male,university,married,46,0,45047.0,41856.0,44802.0,41320.0,44636.0,37637.0
220000.0,female,high_school,married,38,0,115819.0,106989.0,95673.0,94437.0,87008.0,90657.0
80000.0,female,graduate_school,single,26,0,59536.0,59478.0,50760.0,12029.0,12809.0,-30403.0
90000.0,female,high_school,married,40,0,86483.0,87244.0,87186.0,80735.0,48365.0,48363.0
200000.0,male,university,single,30,0,-2904.0,1554.0,1064.0,398.0,-1274.0,1270.0
290000.0,male,graduate_school,married,41,0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,male,high_school,single,38,0,2768.0,-840.0,690.0,-2.0,-137.0,732.0
170000.0,male,university,single,36,0,-998.0,1598.0,-1340.0,1340.0,0.0,-3200.0
200000.0,male,graduate_school,married,43,0,-1362.0,-900.0,2287.0,-1313.0,-4217.0,-23113.0
500000.0,female,graduate_school,married,49,0,25631.0,-6778.0,2968.0,-26154.0,28205.0,-4447.0
220000.0,male,graduate_school,married,32,0,528.0,0.0,-28.0,-208.0,528.0,0.0
470000.0,female,university,single,30,0,25129.0,20247.0,26611.0,25139.0,24923.0,18350.0
180000.0,female,graduate_school,single,26,0,58128.0,49499.0,46269.0,47553.0,47772.0,48729.0
280000.0,female,graduate_school,married,47,0,237561.0,255827.0,212405.0,33261.0,146084.0,154622.0
50000.0,male,graduate_school,single,24,0,48441.0,48443.0,48586.0,18530.0,18505.0,16865.0
360000.0,female,graduate_school,married,39,0,-688.0,688.0,-135.0,300.0,-1790.0,1790.0
200000.0,female,graduate_school,single,31,0,2905.0,-995.0,1863.0,0.0,0.0,0.0
170000.0,female,graduate_school,single,29,0,-6390.0,4700.0,1690.0,0.0,0.0,0.0
450000.0,female,university,married,38,0,81836.0,86361.0,86013.0,19079.0,629.0,-55171.0
240000.0,male,graduate_school,married,48,0,225484.0,223342.0,236041.0,131900.0,132653.0,124777.0
300000.0,female,graduate_school,single,32,0,159223.0,159223.0,188201.0,197551.0,200929.0,-2850.0
50000.0,female,high_school,single,35,0,1797.0,-1540.0,-1540.0,1585.0,967.0,166.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
150000.0,female,high_school,married,53,0,27876.0,12631.0,11317.0,-66348.0,84875.0,82377.0
90000.0,female,high_school,married,53,0,83235.0,85736.0,76994.0,47095.0,46987.0,44519.0
320000.0,male,graduate_school,single,27,0,131526.0,193192.0,119050.0,102394.0,97140.0,93042.0
80000.0,female,university,single,30,0,68055.0,63466.0,56152.0,46525.0,35092.0,42463.0
10000.0,male,university,single,46,0,7723.0,8626.0,8319.0,17830.0,9287.0,0.0
70000.0,male,university,married,30,0,66171.0,57626.0,60848.0,45042.0,44904.0,46558.0
150000.0,male,university,single,28,0,92106.0,94565.0,92029.0,87206.0,41247.0,48446.0
220000.0,female,university,single,52,0,121578.0,120118.0,120917.0,116683.0,121890.0,127784.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
200000.0,female,graduate_school,single,31,0,1555.0,-387.0,-2374.0,-1874.0,4450.0,-896.0
180000.0,male,graduate_school,single,31,0,3183.0,-10334.0,9151.0,-5805.0,6434.0,-2595.0
460000.0,female,high_school,married,57,0,-16008.0,16076.0,-4888.0,-3491.0,53.0,-28773.0
110000.0,female,university,married,43,0,96387.0,101941.0,89864.0,103189.0,91878.0,100512.0
150000.0,female,graduate_school,single,40,0,-377.0,371.0,0.0,-222.0,222.0,-401.0
70000.0,female,high_school,single,30,0,71521.0,65709.0,66856.0,26770.0,27185.0,27538.0
200000.0,female,university,single,27,0,736.0,0.0,0.0,-150.0,-230.0,-13223.0
160000.0,female,unknown,single,52,0,152018.0,130516.0,115695.0,86443.0,22433.0,20000.0
350000.0,male,graduate_school,single,29,0,11476.0,16256.0,25750.0,0.0,0.0,0.0
280000.0,female,graduate_school,single,29,0,0.0,-320.0,-1819.0,2139.0,0.0,0.0
300000.0,male,graduate_school,single,33,0,-6168.0,4785.0,3420.0,814.0,-8994.0,8006.0
20000.0,male,graduate_school,single,38,0,15087.0,16512.0,17022.0,20086.0,18632.0,19310.0
230000.0,male,university,married,35,0,21142.0,15911.0,21348.0,8656.0,-7233.0,4771.0
30000.0,male,graduate_school,single,22,0,-16740.0,17597.0,16181.0,15613.0,13368.0,11578.0
200000.0,female,graduate_school,single,30,0,-1953.0,1655.0,-496.0,431.0,150.0,0.0
20000.0,male,university,single,23,0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,female,university,single,23,0,31243.0,14280.0,12594.0,0.0,0.0,0.0
80000.0,female,high_school,single,50,0,44485.0,44704.0,46218.0,46006.0,46971.0,46925.0
80000.0,female,high_school,married,49,0,-1274.0,2351.0,831.0,-5305.0,-837.0,-389.0
180000.0,female,high_school,married,47,0,13178.0,8828.0,368.0,12562.0,7710.0,90.0
100000.0,female,university,married,47,0,24555.0,27770.0,27674.0,31216.0,28028.0,41835.0
700000.0,male,graduate_school,single,35,0,-9322.0,-112088.0,126749.0,104910.0,66257.0,29274.0
180000.0,female,high_school,married,43,0,1242.0,0.0,0.0,0.0,0.0,0.0
270000.0,male,high_school,single,31,0,178840.0,184170.0,163551.0,153858.0,161282.0,161424.0
160000.0,female,graduate_school,single,40,0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,male,high_school,single,61,0,17428.0,10400.0,0.0,0.0,0.0,0.0
10000.0,male,university,single,35,0,6557.0,7661.0,8055.0,8665.0,7297.0,2461.0
220000.0,male,graduate_school,single,31,0,157423.0,152226.0,153110.0,152066.0,151296.0,151204.0
50000.0,male,university,single,30,0,44709.0,46712.0,47645.0,19203.0,19945.0,19117.0
50000.0,female,high_school,married,50,0,28455.0,38940.0,35319.0,21538.0,22013.0,22465.0
300000.0,female,graduate_school,single,27,0,-37348.0,-41565.0,-37173.0,120927.0,104587.0,57262.0
50000.0,female,high_school,married,52,0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,female,university,single,25,0,39728.0,36855.0,38228.0,38818.0,39660.0,40408.0
110000.0,female,university,married,31,0,105149.0,108545.0,38107.0,39101.0,39834.0,40874.0
70000.0,female,graduate_school,single,24,0,67988.0,60903.0,63058.0,60757.0,62028.0,57069.0
10000.0,male,high_school,married,41,0,10711.0,10399.0,10092.0,9398.0,10000.0,9900.0
40000.0,female,high_school,married,34,0,28552.0,31697.0,33824.0,35735.0,35411.0,29931.0
260000.0,male,graduate_school,married,38,0,90002.0,87621.0,86572.0,82894.0,80531.0,78227.0
20000.0,female,university,single,22,0,13534.0,11785.0,20498.0,17909.0,20038.0,17982.0
100000.0,male,graduate_school,single,32,0,24127.0,24608.0,22989.0,24199.0,25309.0,24136.0
80000.0,female,graduate_school,single,24,0,46220.0,43942.0,45038.0,44743.0,45206.0,46123.0
300000.0,female,university,married,36,0,-3553.0,12383.0,14076.0,15524.0,16096.0,11144.0
390000.0,male,graduate_school,single,47,0,-3760.0,3760.0,0.0,-123.0,123.0,0.0
20000.0,female,university,married,32,0,17044.0,13278.0,19098.0,17697.0,17996.0,37782.0
130000.0,male,university,married,35,0,6510.0,4920.0,4950.0,-2490.0,-37594.0,-101295.0
500000.0,female,university,single,36,0,17302.0,16090.0,12647.0,3770.0,2711.0,-92366.0
250000.0,male,graduate_school,married,37,0,198130.0,200529.0,205868.0,213093.0,153789.0,150454.0
30000.0,male,university,married,35,0,24456.0,25799.0,27005.0,27483.0,28241.0,28625.0
230000.0,female,graduate_school,single,38,0,-348.0,-4037.0,5031.0,-4730.0,-1335.0,-4687.0
110000.0,female,high_school,married,43,0,46446.0,47979.0,18230.0,19693.0,15476.0,14498.0
340000.0,female,university,single,43,0,94865.0,117152.0,108925.0,109745.0,109108.0,109791.0
180000.0,male,university,single,30,0,-29964.0,30404.0,-880.0,730.0,-280.0,-317.0
50000.0,female,university,single,26,0,46657.0,49140.0,29525.0,18629.0,19092.0,14684.0
50000.0,female,high_school,single,29,0,48308.0,49450.0,33777.0,-35241.0,41136.0,40840.0
50000.0,female,university,married,39,0,9710.0,10730.0,11925.0,14104.0,12935.0,13707.0
130000.0,male,graduate_school,single,27,0,67214.0,48375.0,28742.0,30082.0,30707.0,27549.0
270000.0,female,graduate_school,single,29,0,4728.0,15865.0,20912.0,3188.0,7026.0,2460.0
100000.0,female,university,married,49,0,207.0,-98.0,-24205.0,29628.0,13252.0,210.0
300000.0,female,university,married,66,0,-200.0,200.0,-22735.0,22935.0,16858.0,0.0
400000.0,female,graduate_school,married,36,0,5510.0,-4633.0,10209.0,-4040.0,-4213.0,4246.0
150000.0,female,graduate_school,single,29,0,139465.0,140591.0,140149.0,140613.0,142286.0,140366.0
20000.0,male,university,single,33,0,32658.0,17844.0,20179.0,17800.0,19500.0,0.0
220000.0,male,graduate_school,married,49,0,830.0,-806.0,1386.0,-6188.0,4853.0,-34.0
500000.0,male,graduate_school,single,27,0,196764.0,195306.0,192273.0,186822.0,181948.0,178831.0
70000.0,male,university,single,35,0,63906.0,66713.0,67740.0,37591.0,38309.0,38893.0
300000.0,female,graduate_school,single,28,0,13835.0,2259.0,-12880.0,10380.0,14695.0,9106.0
80000.0,female,graduate_school,single,25,0,0.0,-988.0,988.0,0.0,0.0,0.0
320000.0,female,graduate_school,married,42,0,188352.0,195913.0,100278.0,59891.0,61948.0,63961.0
1000.0,male,unknown,marriage_others,18,0,100.0,0.0,0.0,0.0,0.0,0.0
200000.0,male,graduate_school,married,53,0,63512.0,65399.0,68145.0,69836.0,56833.0,40500.0
20000.0,male,university,single,22,0,7643.0,6134.0,8992.0,9526.0,10049.0,10865.0
160000.0,female,high_school,married,46,0,475.0,485.0,0.0,0.0,0.0,0.0
80000.0,female,university,single,26,0,35997.0,0.0,0.0,-2345.0,15.0,2330.0
30000.0,male,graduate_school,single,36,0,26248.0,23140.0,46826.0,27400.0,24571.0,28621.0
