ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,PAY_1
5690,280000.0,2,1,1,44,0,0,0,0,0,0,230931.0,235635.0,197003.0,198808.0,187425.0,177340.0,8634.0,7665.0,6497.0,5555.0,5027.0,5065.0,0,
5691,150000.0,1,2,2,38,-2,-2,-2,-2,-2,-2,6682.0,2659.0,2178.0,1536.0,626.0,621.0,2669.0,2184.0,1542.0,626.0,621.0,1591.0,0,
5692,300000.0,2,2,2,42,0,0,0,0,0,0,113308.0,109901.0,108659.0,110781.0,107833.0,104466.0,5400.0,5800.0,6000.0,7000.0,5000.0,5000.0,0,
5693,200000.0,2,1,2,37,0,0,0,0,0,0,105420.0,102870.0,89643.0,90938.0,92505.0,94031.0,4000.0,3250.0,3250.0,3500.0,3560.0,5000.0,0,
5694,500000.0,1,2,1,28,0,0,0,0,0,0,257603.0,217964.0,171462.0,99495.0,168313.0,233306.0,10234.0,10753.0,20134.0,110167.0,105000.0,20018.0,0,
5695,50000.0,1,1,2,23,0,0,2,2,0,0,15336.0,18681.0,19463.0,16894.0,17667.0,19211.0,3600.0,1400.0,0.0,1200.0,2000.0,1000.0,0,
5696,250000.0,2,2,2,44,-1,-1,-1,-1,-1,0,23438.0,0.0,3850.0,0.0,32690.0,37141.0,0.0,3850.0,0.0,32690.0,5000.0,5000.0,0,
5697,170000.0,2,1,2,30,0,0,0,0,0,0,171992.0,168531.0,171440.0,174643.0,165584.0,169230.0,6027.0,6300.0,8451.0,6000.0,6320.0,6700.0,0,
5698,640000.0,2,1,1,50,-2,-2,-2,-2,-2,-2,6482.0,8853.0,22238.0,9877.0,10110.0,23910.0,8853.0,22243.0,9877.0,10110.0,24616.0,5952.0,0,
5699,20000.0,2,3,1,45,2,0,0,0,0,0,14064.0,12451.0,11176.0,6934.0,11203.0,7737.0,3000.0,1006.0,144.0,10000.0,308.0,2000.0,1,
5700,170000.0,2,2,1,37,-1,0,0,0,0,0,168719.0,166207.0,158403.0,146324.0,118981.0,113666.0,7000.0,7000.0,6011.0,5000.0,6000.0,9000.0,0,
5701,150000.0,1,1,1,51,0,0,0,0,0,0,149640.0,146178.0,133811.0,122606.0,107726.0,1200.0,6000.0,3857.0,12000.0,20000.0,0.0,14500.0,0,
5702,210000.0,2,2,2,34,0,0,0,0,0,0,73415.0,76188.0,78276.0,81246.0,78971.0,80359.0,4002.0,4000.0,4323.0,3501.0,3000.0,2700.0,0,
5703,170000.0,1,1,1,60,0,0,0,0,0,0,170359.0,178514.0,98196.0,100108.0,95629.0,89472.0,11700.0,3600.0,3500.0,3500.0,3300.0,3500.0,1,
5704,50000.0,1,2,1,41,0,0,0,0,0,0,43607.0,45375.0,46836.0,48635.0,19373.0,20129.0,2500.0,2500.0,3000.0,1500.0,2000.0,3000.0,0,
5705,270000.0,2,1,2,31,-1,0,0,0,0,0,9213.0,2283.0,3203.0,1144.0,1144.0,1144.0,1080.0,1000.0,1121.0,0.0,0.0,0.0,0,
5706,360000.0,2,2,2,37,0,0,0,0,0,0,292725.0,296679.0,301181.0,303398.0,289602.0,289457.0,10638.0,11115.0,10700.0,9820.0,9902.0,9910.0,0,
5707,120000.0,2,2,1,57,-2,-2,-2,-2,-2,-2,0.0,644.0,377.0,0.0,0.0,0.0,644.0,377.0,0.0,0.0,0.0,0.0,0,
5708,50000.0,2,2,2,23,0,0,0,0,0,0,37259.0,32822.0,20669.0,4510.0,2893.0,2000.0,1750.0,1150.0,1000.0,300.0,400.0,800.0,0,
5709,230000.0,2,1,1,34,0,0,0,0,0,0,124824.0,102327.0,103506.0,100554.0,103929.0,107780.0,10001.0,5000.0,4500.0,5000.0,6500.0,4300.0,0,
5710,170000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,1000.0,0.0,978.0,1009.0,1101.0,0.0,0.0,978.0,1009.0,1101.0,0.0,912.0,0,
5711,150000.0,2,2,2,33,-2,-2,-2,-2,-2,-2,6806.0,2774.0,0.0,500.0,399.0,0.0,2779.0,0.0,500.0,399.0,0.0,0.0,0,
5712,80000.0,1,2,2,30,0,0,2,-1,-1,-2,53627.0,64913.0,19476.0,61302.0,0.0,0.0,33000.0,56.0,62877.0,0.0,41150.0,81000.0,0,
5713,200000.0,2,1,2,29,0,0,0,-2,-1,0,53493.0,3123.0,3221.0,3287.0,63687.0,65034.0,1060.0,1000.0,66.0,65437.0,2422.0,2418.0,1,
5714,200000.0,2,1,2,26,0,0,-2,-2,-2,-2,156786.0,179.0,1443.0,1443.0,1443.0,871.0,179.0,1443.0,1443.0,1443.0,871.0,2015.0,0,
5715,100000.0,2,2,2,29,0,0,0,0,0,0,87018.0,75666.0,74709.0,76143.0,73327.0,147496.0,3267.0,3324.0,4220.0,2728.0,2800.0,2825.0,0,
5716,500000.0,1,1,2,32,0,-1,0,0,0,-1,18290.0,25287.0,24385.0,18168.0,4469.0,27796.0,25287.0,1037.0,363.0,89.0,27796.0,8000.0,0,
5717,50000.0,2,2,2,36,0,0,0,0,0,0,81793.0,84360.0,89215.0,93908.0,14308.0,14808.0,2682.0,5000.0,5000.0,1000.0,500.0,302.0,0,
5718,420000.0,2,2,1,29,0,0,0,0,0,0,48455.0,34993.0,35340.0,54763.0,59037.0,60290.0,2011.0,3000.0,20000.0,5000.0,2000.0,3000.0,0,
5719,340000.0,1,1,2,44,0,0,0,0,0,0,83059.0,85634.0,73950.0,59324.0,156094.0,110234.0,20000.0,5000.0,2000.0,112000.0,4234.0,4000.0,1,
5720,330000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,4577.0,8400.0,626.0,626.0,1348.0,5879.0,8400.0,626.0,626.0,1348.0,5879.0,8954.0,0,
5721,50000.0,2,2,1,32,0,0,0,0,0,0,45271.0,44751.0,43952.0,29136.0,19048.0,17946.0,2000.0,1500.0,1239.0,612.0,607.0,2593.0,0,
5722,300000.0,2,1,1,56,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
5723,90000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,1905.0,1924.0,11855.0,665.0,0.0,665.0,1924.0,11855.0,10655.0,0.0,665.0,0.0,0,
5724,70000.0,2,2,1,37,0,0,0,0,2,0,66447.0,66759.0,68200.0,72972.0,71248.0,50610.0,2391.0,2518.0,5950.0,0.0,1782.0,1985.0,1,
5725,300000.0,2,2,1,43,-1,-1,-2,-2,-2,-2,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5726,150000.0,1,1,1,40,0,0,0,0,-1,0,123548.0,94995.0,52874.0,64269.0,73351.0,68257.0,4221.0,3094.0,30454.0,100049.0,5098.0,30242.0,0,
5727,150000.0,1,2,1,45,0,0,0,0,0,0,44832.0,46939.0,57181.0,49453.0,86869.0,79150.0,6020.0,15043.0,5021.0,46034.0,5002.0,5000.0,0,
5728,180000.0,2,1,1,53,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5729,140000.0,2,3,1,25,-2,-2,-2,-2,-2,-2,76910.0,22972.0,28336.0,30281.0,38339.0,80792.0,1994.0,18002.0,3001.0,9004.0,45117.0,40158.0,0,
5730,610000.0,1,1,2,35,0,0,0,0,0,0,269672.0,274882.0,276887.0,260761.0,266747.0,271886.0,10000.0,11000.0,10000.0,11000.0,10000.0,10000.0,0,
5731,120000.0,2,1,2,48,0,0,0,0,-2,-1,96183.0,99575.0,102650.0,0.0,0.0,30900.0,5000.0,5000.0,0.0,0.0,30900.0,30900.0,0,
5732,20000.0,2,2,1,25,-1,2,0,0,0,0,19744.0,19137.0,19476.0,16911.0,11893.0,9583.0,0.0,1200.0,0.0,5000.0,1000.0,0.0,1,
5733,40000.0,2,2,1,48,-1,0,0,0,0,0,27273.0,27207.0,28055.0,15199.0,17331.0,19428.0,2000.0,3000.0,3000.0,3000.0,3000.0,5000.0,0,
5734,180000.0,1,3,2,47,0,0,0,0,2,0,67011.0,69935.0,72031.0,77597.0,72079.0,66310.0,4000.0,4000.0,7501.0,0.0,3001.0,10000.0,0,
5735,50000.0,1,1,1,54,0,0,0,0,0,0,48768.0,49419.0,17303.0,17647.0,18016.0,18375.0,2173.0,1287.0,631.0,653.0,658.0,832.0,0,
5736,20000.0,1,2,2,33,-1,0,0,0,0,0,3010.0,1603.0,19980.0,19983.0,20066.0,19855.0,1272.0,19288.0,681.0,917.0,1000.0,889.0,0,
5737,100000.0,1,2,1,44,2,2,2,2,3,2,59586.0,60842.0,61749.0,65130.0,63816.0,65011.0,2800.0,2500.0,5000.0,0.0,2400.0,2400.0,1,
5738,200000.0,1,2,1,55,0,0,0,0,0,2,184505.0,182475.0,180103.0,180647.0,76236.0,71415.0,8000.0,7512.0,8034.0,5600.0,0.0,2700.0,0,
5739,270000.0,2,3,1,37,1,-1,0,0,0,0,265044.0,60052.0,68660.0,77184.0,85591.0,101945.0,73000.0,10000.0,10000.0,10000.0,20000.0,25000.0,0,
5740,150000.0,1,2,2,37,0,0,0,0,0,0,71341.0,62432.0,56091.0,58919.0,60363.0,40448.0,4117.0,4002.0,5000.0,1925.0,5316.0,5000.0,0,
5741,30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5742,30000.0,1,3,2,33,0,0,0,0,0,0,30384.0,30134.0,30646.0,29657.0,30232.0,28415.0,3010.0,3000.0,3000.0,3000.0,1083.0,0.0,1,
5743,190000.0,1,1,2,31,0,0,0,2,2,0,104503.0,106773.0,114791.0,106414.0,96980.0,90700.0,4000.0,9844.0,3283.0,24.0,3297.0,3325.0,0,
5744,30000.0,2,2,2,27,0,0,0,0,2,2,8476.0,9677.0,10715.0,13218.0,12709.0,17463.0,1500.0,1500.0,3000.0,0.0,5000.0,0.0,0,
5745,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5746,30000.0,2,3,1,26,0,0,0,-1,0,0,27217.0,24346.0,9237.0,5881.0,29083.0,23795.0,1179.0,1361.0,5921.0,23665.0,566.0,213.0,0,
5747,480000.0,2,3,1,39,-2,-2,-1,-1,-1,0,51303.0,74639.0,67306.0,19895.0,23650.0,12616.0,73428.0,20496.0,34.0,23682.0,29.0,10565.0,0,
5748,20000.0,1,2,1,48,1,4,3,2,3,2,17453.0,16898.0,16334.0,17270.0,16713.0,16297.0,0.0,0.0,1500.0,0.0,0.0,3000.0,1,
5749,70000.0,1,2,1,48,0,0,0,0,0,-1,50927.0,39883.0,32017.0,17630.0,9730.0,6400.0,2100.0,1217.0,500.0,0.0,6400.0,4590.0,1,
5750,20000.0,2,2,1,42,0,0,0,0,0,0,16560.0,17278.0,18289.0,18653.0,19195.0,19580.0,1293.0,1304.0,668.0,843.0,853.0,790.0,1,
5751,20000.0,2,1,1,38,-1,-1,-1,-2,-1,-1,1925.0,500.0,0.0,0.0,6360.0,11220.0,500.0,0.0,0.0,6360.0,11220.0,0.0,0,
5752,360000.0,2,1,1,31,-2,-1,-1,-2,-2,-2,-4.0,434.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,1,
5753,20000.0,1,3,2,59,2,2,2,2,4,3,16357.0,19074.0,18482.0,20329.0,19616.0,19303.0,3000.0,0.0,2300.0,0.0,0.0,0.0,1,
5754,20000.0,1,1,2,31,1,3,2,0,0,-2,16170.0,15646.0,14020.0,13345.0,0.0,0.0,0.0,5.0,1925.0,0.0,0.0,0.0,1,
5755,60000.0,1,2,2,53,0,0,0,0,0,0,56765.0,57849.0,57432.0,27126.0,27579.0,29085.0,3000.0,4000.0,2000.0,2000.0,2000.0,2000.0,0,
5756,120000.0,2,2,2,39,0,0,2,0,0,0,22033.0,24067.0,24372.0,24670.0,25617.0,26535.0,2400.0,1000.0,1000.0,1500.0,1500.0,1500.0,0,
5757,50000.0,2,2,3,45,0,0,0,0,0,0,44797.0,50215.0,49420.0,46434.0,45349.0,40755.0,46012.0,3000.0,1590.0,1285.0,1544.0,1761.0,0,
5758,120000.0,2,2,2,25,0,0,2,0,0,2,46953.0,48670.0,49587.0,50961.0,53597.0,55094.0,2500.0,2000.0,2500.0,4100.0,2500.0,0.0,0,
5759,100000.0,2,2,2,30,0,0,0,0,0,0,96636.0,95169.0,97303.0,99339.0,77082.0,77677.0,3402.0,3663.0,3788.0,2695.0,2772.0,2903.0,0,
5760,150000.0,2,3,2,35,-1,2,-1,2,-1,-1,1877.0,709.0,2264.0,1143.0,163.0,2036.0,0.0,2264.0,0.0,163.0,2036.0,0.0,0,
5761,80000.0,2,2,2,37,2,0,0,-2,-2,-2,52052.0,51407.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,
5762,300000.0,2,1,2,33,-1,-1,-1,-2,-2,-2,3854.0,142.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0,
5763,50000.0,2,2,1,50,0,0,0,0,0,0,21956.0,20439.0,20691.0,17081.0,16234.0,16330.0,2000.0,1306.0,1206.0,1000.0,697.0,532.0,0,
5764,80000.0,2,3,2,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5765,50000.0,1,3,2,46,0,0,0,0,0,0,50297.0,46613.0,46666.0,20162.0,19864.0,19680.0,1852.0,4050.0,676.0,730.0,866.0,3000.0,1,
5766,100000.0,2,1,2,28,0,0,0,0,0,0,46430.0,47679.0,48783.0,49981.0,44211.0,48568.0,2000.0,2000.0,2000.0,1514.0,5000.0,0.0,0,
5767,30000.0,1,2,2,47,-1,-1,-1,-1,0,-1,396.0,396.0,396.0,792.0,396.0,772.0,396.0,396.0,792.0,0.0,772.0,0.0,0,
5768,100000.0,1,1,1,43,0,0,0,0,0,0,42451.0,43564.0,45522.0,46832.0,37683.0,28680.0,2100.0,3000.0,2500.0,2000.0,2000.0,2000.0,0,
5769,240000.0,2,2,1,36,0,0,0,0,0,0,227797.0,192920.0,185654.0,181350.0,186501.0,187457.0,10011.0,7722.0,9000.0,8000.0,7000.0,7000.0,0,
5770,60000.0,2,3,1,42,0,0,0,0,0,0,58186.0,58364.0,59108.0,38827.0,39670.0,37503.0,2382.0,2373.0,1324.0,1402.0,1460.0,1045.0,0,
5771,450000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,3960.0,4397.0,2177.0,17871.0,11451.0,3570.0,4412.0,2180.0,17895.0,11502.0,3581.0,37092.0,0,
5772,60000.0,1,2,2,25,-1,-1,0,-1,-1,0,480.0,1675.0,3630.0,578.0,4825.0,6200.0,1675.0,2500.0,578.0,4825.0,2000.0,2435.0,0,
5773,80000.0,2,1,2,29,2,2,2,2,2,0,54313.0,57988.0,59271.0,60013.0,58453.0,60155.0,4600.0,2800.0,2300.0,0.0,2800.0,6300.0,0,
5774,120000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,2340.0,4908.0,70.0,220.0,220.0,220.0,4908.0,70.0,220.0,220.0,220.0,360.0,0,
5775,110000.0,2,2,1,48,0,0,0,0,0,0,108668.0,111162.0,107172.0,107629.0,106628.0,106903.0,4322.0,5369.0,4003.0,3806.0,4050.0,3672.0,0,
5776,380000.0,2,2,2,28,0,0,0,0,0,0,123880.0,105184.0,69221.0,46858.0,33060.0,27047.0,7050.0,6018.0,3000.0,4000.0,4000.0,250400.0,0,
5777,250000.0,1,2,1,47,-1,-1,-1,-1,-1,-1,10735.0,19147.0,4192.0,5947.0,5453.0,0.0,19269.0,4192.0,5966.0,5453.0,0.0,0.0,0,
5778,50000.0,1,2,1,35,1,-1,-1,-1,-2,-2,0.0,1118.0,667.0,0.0,0.0,0.0,1118.0,673.0,0.0,0.0,0.0,0.0,0,
5779,200000.0,1,1,1,43,2,0,0,0,-2,-2,43272.0,21546.0,4397.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1,
5780,50000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,2536.0,3147.0,8321.0,4453.0,4038.0,4764.0,3147.0,8321.0,4453.0,4038.0,4764.0,3662.0,0,
5781,50000.0,2,1,2,23,0,0,0,0,-1,-1,47160.0,51034.0,50204.0,44580.0,4712.0,3914.0,5000.0,4000.0,1010.0,5504.0,5500.0,5000.0,0,
5782,230000.0,1,1,2,30,0,0,0,0,0,0,149545.0,136888.0,74555.0,45100.0,64387.0,45782.0,60000.0,20000.0,5000.0,30000.0,35000.0,90000.0,0,
5783,200000.0,2,2,1,47,-1,-1,-1,-1,0,-1,11418.0,2541.0,10599.0,13865.0,6177.0,5519.0,2541.0,10599.0,13865.0,0.0,5519.0,2358.0,0,
5784,310000.0,2,2,1,28,0,0,0,0,0,0,106540.0,110211.0,208505.0,150380.0,38551.0,42901.0,5000.0,100000.0,7000.0,10000.0,5000.0,5000.0,0,
5785,110000.0,2,3,1,36,0,0,0,0,0,0,114097.0,109609.0,87374.0,49525.0,49225.0,48968.0,5620.0,9860.0,1741.0,1702.0,1736.0,1894.0,0,
5786,150000.0,2,5,1,25,-2,-1,-1,-1,0,0,1072.0,963.0,3271.0,16741.0,8230.0,6517.0,1321.0,3271.0,16741.0,0.0,3885.0,11970.0,0,
5787,80000.0,2,2,2,23,0,0,-1,0,0,0,80715.0,82687.0,80613.0,80671.0,72785.0,74313.0,5000.0,81000.0,2776.0,2600.0,2696.0,2812.0,0,
5788,100000.0,1,3,2,52,0,0,0,0,0,-1,73904.0,73249.0,12327.0,10793.0,5309.0,900.0,2781.0,2101.0,216.0,0.0,900.0,500.0,0,
5789,210000.0,1,2,2,36,-1,-1,-1,0,0,-1,5491.0,8398.0,14307.0,17891.0,8517.0,23960.0,8406.0,14307.0,6000.0,0.0,23960.0,1000.0,0,
5790,240000.0,2,2,1,39,4,3,2,2,2,2,47739.0,46712.0,45660.0,48905.0,47993.0,52015.0,0.0,0.0,4000.0,0.0,5000.0,2000.0,1,
5791,400000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,4482.0,-10.0,1903.0,850.0,808.0,775.0,0.0,1913.0,850.0,808.0,775.0,380.0,0,
5792,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5793,50000.0,1,2,1,24,0,0,0,0,0,0,17961.0,18689.0,19284.0,19517.0,19193.0,18848.0,1700.0,1600.0,1200.0,1000.0,1000.0,1200.0,0,
5794,170000.0,2,1,2,34,1,-1,0,0,0,0,0.0,5010.0,7912.0,12517.0,14151.0,12157.0,5010.0,3000.0,5000.0,3020.0,5000.0,5000.0,0,
5795,50000.0,2,2,1,26,0,0,0,0,-1,2,22915.0,22247.0,22493.0,660.0,1979.0,836.0,1411.0,1650.0,0.0,1979.0,0.0,1320.0,0,
5796,230000.0,1,1,2,43,-1,0,0,0,0,0,1156.0,10892.0,20039.0,29045.0,74551.0,92182.0,10000.0,10000.0,10000.0,1681.0,103197.0,3267.0,0,
5797,60000.0,2,3,1,25,0,0,0,0,0,0,60340.0,58556.0,57251.0,57826.0,22544.0,26675.0,2200.0,2600.0,2300.0,3000.0,5000.0,2000.0,1,
5798,130000.0,1,2,1,50,0,0,2,0,0,2,122079.0,127725.0,129558.0,126907.0,99773.0,98086.0,7700.0,6000.0,5800.0,5800.0,2895.0,400.0,0,
5799,230000.0,2,2,1,32,0,0,0,0,0,0,57259.0,46226.0,36089.0,34158.0,22872.0,22592.0,2500.0,3000.0,3000.0,1500.0,1500.0,2000.0,1,
5800,140000.0,2,2,1,37,0,0,0,0,0,0,58081.0,51013.0,54343.0,27537.0,9751.0,12569.0,5000.0,5000.0,5000.0,3000.0,3000.0,5000.0,0,
5801,160000.0,2,1,1,39,1,-1,-1,-1,0,0,-16.0,1955.0,2047.0,15848.0,16848.0,0.0,1971.0,2047.0,15848.0,1000.0,0.0,0.0,0,
5802,200000.0,2,1,1,32,-1,-1,-1,-1,-1,-1,846.0,810.0,1198.0,6081.0,4203.0,3044.0,864.0,1198.0,6081.0,4203.0,3044.0,0.0,0,
5803,50000.0,2,1,2,42,2,0,0,2,2,2,34218.0,35539.0,38246.0,37332.0,39702.0,38932.0,1893.0,3600.0,0.0,3000.0,0.0,3500.0,1,
5804,60000.0,1,2,2,28,2,2,2,0,0,0,61743.0,62197.0,59892.0,60228.0,57969.0,55220.0,2800.0,0.0,3000.0,3000.0,3000.0,23000.0,1,
5805,300000.0,2,2,1,26,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,316.0,316.0,316.0,316.0,466.0,316.0,0,
5806,220000.0,2,1,1,32,1,2,2,2,2,2,202792.0,198157.0,211340.0,209612.0,219064.0,222672.0,0.0,16501.0,3200.0,13000.0,7500.0,0.0,0,
5807,330000.0,2,1,2,42,-2,-2,-2,-2,-2,-2,565.0,20650.0,15360.0,0.0,12923.0,1816.0,20650.0,15360.0,0.0,12923.0,1816.0,17050.0,1,
5808,80000.0,1,3,1,59,0,0,0,0,0,0,78651.0,80199.0,82036.0,82031.0,81535.0,81586.0,3454.0,3725.0,3722.0,3228.0,3281.0,3374.0,0,
5809,30000.0,1,2,2,34,0,0,0,0,0,-1,28014.0,29248.0,29254.0,19837.0,14793.0,404.0,1694.0,1200.0,8697.0,2000.0,1000.0,2759.0,0,
5810,50000.0,1,2,2,48,0,0,0,0,2,0,4975.0,6878.0,8106.0,9962.0,9656.0,11328.0,2000.0,1500.0,2000.0,0.0,2000.0,1000.0,1,
5811,100000.0,1,1,2,27,0,0,0,0,0,0,70204.0,63931.0,65119.0,61153.0,64976.0,66309.0,4000.0,2276.0,2377.0,5000.0,2411.0,2384.0,0,
5812,30000.0,2,1,1,38,2,0,0,0,0,0,25080.0,26460.0,27042.0,27617.0,28546.0,13487.0,1800.0,2000.0,1400.0,1300.0,700.0,1000.0,0,
5813,350000.0,1,1,1,38,-2,-2,-1,0,0,-2,16459.0,4120.0,44164.0,35233.0,884.0,9924.0,941.0,44743.0,0.0,884.0,9924.0,10824.0,1,
5814,100000.0,2,2,1,41,2,0,0,0,0,0,71978.0,73715.0,74621.0,72567.0,77231.0,78780.0,3500.0,2800.0,3000.0,6000.0,3000.0,2000.0,0,
5815,580000.0,1,3,1,67,2,2,3,3,4,6,453985.0,470915.0,471175.0,486776.0,503914.0,527711.0,25704.0,9464.0,25065.0,25703.0,33000.0,215.0,0,
5816,390000.0,2,2,1,34,0,-1,-1,-1,-2,-2,1162.0,759.0,695.0,-448.0,-1228.0,-1228.0,759.0,699.0,115.0,712.0,0.0,235.0,0,
5817,230000.0,2,2,2,28,0,0,0,0,0,0,111295.0,112425.0,95155.0,72983.0,70329.0,69340.0,4473.0,5000.0,2624.0,2360.0,3100.0,1600.0,0,
5818,30000.0,1,2,2,26,0,0,0,0,0,0,29160.0,30640.0,23583.0,24195.0,24546.0,-354.0,2015.0,1800.0,1200.0,551.0,0.0,28983.0,0,
5819,320000.0,1,2,2,26,0,0,0,0,0,0,303703.0,308121.0,204879.0,143976.0,143142.0,145070.0,12167.0,8335.0,5113.0,5062.0,5221.0,5184.0,0,
5820,30000.0,2,3,1,41,1,2,0,0,2,0,29717.0,28569.0,29168.0,30566.0,29229.0,26260.0,0.0,2000.0,2200.0,0.0,1100.0,1100.0,0,
5821,380000.0,2,2,2,31,0,0,0,0,0,0,200932.0,190991.0,175028.0,162699.0,138158.0,135920.0,10000.0,10000.0,5849.0,4570.0,5447.0,120000.0,0,
5822,50000.0,2,3,3,53,0,0,0,0,0,0,49326.0,50302.0,50036.0,48816.0,19587.0,18406.0,1803.0,2100.0,1500.0,1000.0,700.0,600.0,1,
5823,70000.0,2,1,2,24,0,0,0,0,0,0,110176.0,56378.0,57572.0,58130.0,59289.0,61331.0,2700.0,2700.0,2110.0,2125.0,3000.0,2300.0,0,
5824,180000.0,1,1,2,38,0,0,0,0,0,0,141510.0,144439.0,146529.0,151106.0,153900.0,0.0,6700.0,6000.0,7000.0,6900.0,0.0,0.0,1,
5825,1000.0,1,6,3,18,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5826,200000.0,2,2,2,42,-1,-1,0,0,-2,-1,73032.0,12928.0,88930.0,30000.0,67861.0,18929.0,12928.0,79365.0,30000.0,37861.0,18929.0,15004.0,0,
5827,160000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,671.0,671.0,671.0,671.0,671.0,1492.0,671.0,671.0,671.0,671.0,1492.0,0.0,0,
5828,110000.0,2,1,2,26,0,0,0,0,0,0,58716.0,50943.0,46942.0,47935.0,49083.0,49603.0,2500.0,2100.0,2000.0,2000.0,2500.0,2000.0,0,
5829,80000.0,2,2,2,36,2,0,0,-2,-2,-2,19671.0,20650.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,1,
5830,220000.0,2,1,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5831,330000.0,1,1,2,32,-2,-2,-2,-1,-1,-1,28106.0,1323.0,-363.0,137.0,4094.0,607.0,2701.0,363.0,513.0,4107.0,607.0,0.0,0,
5832,60000.0,2,3,1,33,0,0,0,0,0,0,57561.0,57766.0,49351.0,28549.0,29063.0,28863.0,2100.0,3000.0,1500.0,1500.0,1100.0,1100.0,0,
5833,240000.0,2,2,1,46,0,0,0,0,-2,-2,177221.0,169897.0,166064.0,0.0,0.0,0.0,7053.0,6520.0,0.0,0.0,0.0,0.0,1,
5834,100000.0,1,2,1,42,0,0,0,0,0,0,100699.0,94528.0,89010.0,81545.0,75592.0,68715.0,3368.0,3995.0,2800.0,3267.0,2919.0,334.0,1,
5835,130000.0,2,3,1,34,1,2,2,2,2,0,126701.0,129388.0,130768.0,131858.0,125874.0,127988.0,6200.0,5000.0,4732.0,0.0,5000.0,5000.0,1,
5836,340000.0,2,1,2,33,0,0,2,0,0,2,63201.0,68466.0,64478.0,67271.0,62269.0,56502.0,8100.0,0.0,5000.0,5000.0,0.0,10000.0,0,
5837,20000.0,1,2,1,36,1,2,2,0,0,0,5566.0,6527.0,6274.0,6470.0,7366.0,8044.0,1200.0,0.0,300.0,1000.0,800.0,0.0,1,
5838,310000.0,2,3,1,31,0,0,0,0,0,0,214190.0,178194.0,140681.0,104855.0,77242.0,74165.0,9000.0,6005.0,5017.0,3000.0,4000.0,3000.0,0,
5839,300000.0,1,3,2,43,0,0,0,0,0,0,158741.0,155438.0,146043.0,142726.0,138849.0,137499.0,5823.0,5310.0,5302.0,5035.0,5118.0,4532.0,0,
5840,50000.0,1,2,1,54,0,0,0,2,0,0,47872.0,48802.0,50214.0,19321.0,19867.0,20384.0,2000.0,2456.0,0.0,1000.0,1000.0,1000.0,0,
5841,70000.0,2,2,1,41,2,3,3,3,3,2,50460.0,52331.0,53896.0,54426.0,52956.0,54459.0,3000.0,3000.0,2000.0,0.0,2500.0,2200.0,1,
5842,160000.0,2,2,2,52,0,0,0,0,0,0,38695.0,40757.0,42769.0,44448.0,46269.0,48036.0,3000.0,2700.0,2700.0,2700.0,2700.0,2700.0,0,
